time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
5866,36,70,8,2,77,80,28,73,76,56,60,39,3
5867,5,72,11,0,21,45,52,74,56,58,85,50,50
5868,3,38,8,13,65,46,27,49,23,61,48,76,43
5869,36,40,2,68,101,35,40,85,89,42,48,45,1
5870,30,71,17,25,87,63,24,65,92,30,51,19,24
5871,36,1,0,51,63,81,38,31,83,62,19,37,39
5872,45,0,30,34,54,53,41,62,109,54,34,51,31
5873,25,18,57,32,82,67,46,76,92,88,57,54,7
5874,8,46,73,62,77,0,27,90,63,34,21,73,33
5875,0,74,48,19,67,67,19,79,56,73,0,63,21
5876,32,74,51,46,54,115,16,69,0,0,0,45,10
5877,26,72,52,59,45,110,16,66,0,14,0,71,37
5878,27,83,42,71,38,42,20,70,16,43,69,18,76
5879,43,42,26,37,89,11,60,92,45,83,75,19,58
5880,43,11,50,26,95,72,33,61,104,70,73,33,33
5881,17,28,66,64,97,81,40,49,77,60,64,44,8
5882,43,45,48,59,60,109,30,72,119,29,57,36,11
5883,48,37,61,61,80,90,55,73,54,75,4,69,59
5884,3,78,60,74,49,86,33,61,45,56,83,9,59
5885,5,50,36,58,0,32,18,65,35,60,39,34,24
5886,48,57,79.54686296,19,15,43,43,44,70,54,42,36,30
5887,66,51,61,57,66,1,64,55,51,61,26,31,18
5888,38,60,43,60,81,36,68,46,76,57,30,51,19
5889,48,62,45,38,79,94,45,54,90,0,75,32,48
5890,31,47,44,55,85,58,16,46,55,1,33,7,97
5891,34,1,62,56,77,56,30,45,58,63,70,65,73
5892,55,2,47,70,87,92,31,44,9,80,77,44,27
5893,34,62,78,21,46,83,16,52,93,35,28,77,40
5894,41,72,67,0,59,55,47,40,73,26,85,30,22
5895,32,26,65,0,93,10,8,60,88,67,58,8,33
5896,32,29,61,30,77,22,33,60,70,41,34,35,58
5897,47,25,59,22,42,32,17,71,105,63,24,31,23
5898,50,25,58,65,80,102,36,70,88,22,14,40,24
5899,60,79,47,58,36,43,24,50,60,15,6,58,6
5900,53,56,25,19,28,74,15,53,30,11,9,112.927108,5
5901,25,51,49,37,74,26,18,55,62,44,62,1,20
5902,47,47,79.54686296,78,60,52,39,65,85,95,88,0,30
5903,20,68,56,48,94,37,37,55,67,83,58,0,27
5904,45,18,62,35,53,17,64,80,0,61,82,0,31
5905,45,49,54,54,87,12,20,83,1,8,62,0,35
5906,0,7,53,52,83,71,51,26,93,41,55,0,22
5907,17,6,44,48,36,102,12,10,103,56,34,0,66
5908,14,65,37,62,67,122.6049868,43,40,103,59,38,12,59
5909,6,70,55,74,85,83,45,76,85,0,55,3,72
5910,44,76,28,16,69,70,15,45,90,4,71,0,0
5911,36,86,64,53,78,81,25,53,55,44,21,0,0
5912,41,77,38,89,97,83,23,47,55,22,74,0,0
5913,10,54,42,55,66,108,14,56,0,58,31,0,0
5914,20,66,31,53,48,81,15,55,0,95,63,0,16
5915,52,2,55,64,10,21,50,57,18,60,49,22,48
5916,27,0,59,57,40,59,47,30,18,54,71,21,34
5917,0,48,11,67,75,80,28,35,69,78,72,49,46
5918,29,23,61,33,92,96,61,63,52,71,26,98,15
5919,35,5,38,34,75,32,80,46,47,43,90,101,7
5920,60,4,36,40,81,46,9,60,88,107,47,62,0
5921,39,0,49,74,19,2,22,56,99,21,24,30,0
5922,47,58,47,47,74,63,42,2,76,51,0,76,10
5923,38,104,36,75,51,64,10,61,82,70,48,38,74
5924,34,72,19,11,59,89,37,61,50,34,47,28,81
5925,19,73,47,26,88,81,14,51,117,68,71,40,84
5926,60,70,19,41,90,108,5,67,58,65,54,25,35
5927,64,85,71,47,91,104,36,62,65,66,56,54,15
5928,34,101,39,40,62,39,19,59,78,41,77,88,28
5929,23,63,14,42,11,3,9,29,45,10,45,90,38
5930,59,69,0,70,22,18,59,5,80,49,55,26,10
5931,52,97,38,52,100,57,35,91,121,21,60,29,49
5932,41,65,29,85,61,83,52,61,49,62,46,28,0
5933,25,43,38,81,57,11,17,52,88,80,20,58,57
5934,5,52,0,39,56,75,30,71,113,83,28,54,43
5935,36,44,46,67,46,108,11,59,77,80,44,49,24
5936,18,39,53,72,87,52,45,65,55,74,25,38,10
5937,11,102,31,61,29,63,37,43,123,30,54,5,30
5938,29,94,65,49,11,98,36,56,71,30,60,48,52
5939,25,38,44,0,51,35,30,69,61,14,10,75,38
5940,1,43,36,0,80,72,62,41,21,0,53,55,27
5941,0,107,38,48,64,17,15,64,52,0,2,10,37
5942,0,100,57,68,95,34,52,53,69,44,50,24,57
5943,0,19,61,56,96,27,45,68,91,61,55,21,48
5944,0,7,52,45,24,69,36,58,91,33,52,74,36
5945,15,81,37,50,51,106,9,74,47,58,70,48,69
5946,52,61,43,25,8,74,26,54,87,61,6,54,60
5947,55,93,31,62,82,81,67,36,85,82,98,86,23
5948,49,42,20,65,90,59,77,43,101,31,31,68,1
5949,20,96,27,16,61,29,37,71,84,13,78,40,30
5950,46,67,49,42,64,4,34,41,68,87,32,0,27
5951,60,19,29,16,26,10,56,73,78,71,14,0,18
5952,51,58,11,0,88,83,35,54,64,57,16,0,16
5953,65,63,24,0,69,61,18,43,97,61,20,1,23
5954,42,74,15,24,50,100,0,40,81,0,47,37,0
5955,5,59,10,52,34,90,28,78,22,12,38,49,28
5956,40,107,0,32,60,97,44,55,94,1,58,82,36
5957,28,77,3,62,93,59,49,64,49,17,39,30,38
5958,42,34,25,62,68,23,25,83,61,54,52,39,1
5959,28,48,38,54,73,5,47,70,88,62,90,46,15
5960,63,83,47,49,64,62,21,78,50,42,46,44,25
5961,33,83,50,52,58,80,54,84,7,68,3,70,18
5962,80,113,40,49,83,16,11,40,33,38,29,38,3
5963,56,73,57,57,74,101,29,47,90,30,80,28,35
5964,30,59,32,52,66,71,52,52,67,43,37,27,20
5965,22,26,63,48,78,113,35,74,23,96,12,24,31
5966,9,93,50,55,6,53,34,72,20,7,10,26,62
5967,46,53,55,63,39,74,46,44,84,0,22,44,32
5968,44,61,29,39,56,43,43,50,94,0,9,81,51
5969,0,64,19,68,40,47,16,40,100,26,8,61,48
5970,15,62,75,54,0,50,49,39,85,1,36,44,22
5971,49,62,53,50,42,12,14,70,86,22,0,63,0
5972,60,38,28,27,96,5,41,51,69,36,0,35,30
5973,29,21,29,3,46,53,24,65,87,23,0,52,97
5974,0,97,36,13,46,69,10,50,102,13,0,14,33
5975,23,31,39,5,60,61,48,53,95,2,0,40,27
5976,4,36,17,49,13,46,17,92,51,30,21,54,60
5977,40,74,23,54,44,83,24,1,38,12,47,10,36
5978,24,59,23,58,67,62,29,64,35,0,73,5,32
5979,17,71,34,0,62,32,23,60,101,29,66,57,26
5980,36,62,40,3,62,122.6049868,34,47,48,1,27,28,51
5981,11,79,47,42,62,98,39,56,42,0,38,41,6
5982,60,14,34,62,59,62,27,68,44,17,40,47,32
5983,66,28,56,37,19,39,41,62,66,0,40,53,41
5984,55,50,40,57,47,75,5,78,21,0,43,46,27
5985,30,68,48,63,65,32,10,53,18,5,74,14,43
5986,36,47,51,51,94,61,34,73,9,0,20,24,19
5987,46,74,10,67,43,81,2,45,18,0,30,0,54
5988,51,32,7,60,15,87,9,39,97,0,19,26,19
5989,38,29,7,71,0,64,22,103,50,0,15,51,78
5990,45,62,23,62,71,14,19,70,82,0,5,41,21
5991,18,65,5,67,89,13,28,50,74,0,9,0,67
5992,8,94,39,39,38,23,6,51,60,26,0,15,37
5993,45,79,58,64,57,23,25,93,109,15,0,43,40
5994,22,79,31,64,38,31,46,91,109,12,0,61,22
5995,30,77,12,24,87,66,52,53,89,0,0,38,25
5996,13,51,54,33,77,37,65,60,80,0,8,52,8
5997,31,0,68,29,54,59,49,87,42,5,9,50,53
5998,5,77,29,20,41,122.6049868,17,86,43,0,0,38,55
5999,54,67,50,41,25,73,22,55,65,16,0,47,66
6000,13,82,37,66,69,60,34,44,42,0,0,54,47
6001,0,56,30,53,45,71,16,50,69,0,0,68,3
6002,19,73,16,69,10,58,40,40,58,0,0,37,31
6003,27,74,52,25,41,46,22,19,72,0,0,40,45
6004,5,59,23,33,68,67,20,15,80,0,0,35,56
6005,59,39,0,0,74,30,20,41,102,0,0,55,35
6006,4,2,0,6,58,39,31,55,6,0,0,36,59
6007,59,61,11,30,77,38,28,58,93,0,3,40,61
6008,44,51,0,61,69,57,11,46,73,0,2,60,20
6009,41,46,5,63,69,56,55,79,87,9,12,39,1
6010,12,55,36,55,52,99,43,50,79,23,2,60,66
6011,14,73,34,71,66,54,26,44,35,30,17,47,52
6012,14,61,17,54,55,46,53,45,76,50,11,56,54
6013,1,103,0,42,27,0,23,53,88,5,0,58,0
6014,21,45,5,50,75,27,49,71,58,0,0,73,11
6015,29,0,45,51,75,90,57,46,43,28,0,27,60
6016,19,26,74,30,23,39,60,67,12,0,0,45,28
6017,14,24,42,40,59,104,33,47,17,0,0,11,46
6018,0,68,31,58,83,75,35,59,15,13,0,0,3
6019,24,37,13,60,60,25,21,61,17,26,38,5,69
6020,42,0,19,48,45,48,7,40,71,10,11,74,80
6021,44,0,44,29,41,59,19,54,96,52,28,70,64
6022,44,19,18,58,43,97,39,33,102,15,21,44,53
6023,38,66,8,18,18,53,7,84,108,2,12,7,27
6024,37,98,17,68,63,64,12,61,33,0,14,18,55
6025,1,74,47,72,31,47,26,80,81,0,5,11,49
6026,8,86,58,77,40,14,44,61,100,1,7,55,35
6027,20,45,0,31,48,39,13,63,86,14,45,57,49
6028,46,24,26,20,102,80,11,78,64,35,31,33,54
6029,40,82,53,52,18,50,35,83,104,46,19,35,45
6030,54,67,67,34,5,64,27,78,133.0379012,68,43,42,39
6031,33,52,47,0,2,114,62,34,83,20,0,24,34
6032,0,34,41,21,22,93,44,18,97,0,7,45,38
6033,22,76,41,5,80,52,6,14,18,0,5,33,6
6034,55,39,1,57,62,25,44,60,83,22,61,31,0
6035,32,68,40,53,70,48,53,78,62,74,52,27,0
6036,79,35,46,55,66,36,38,65,0,27,15,0,0
6037,36,50,41,31,67,109,17,62,0,0,36,0,38
6038,19,50,36,15,28,55,58,76,14,21,65,0,0
6039,45,77,55,26,0,50,28,59,74,23,71,0,3
6040,34,37,25,62,22,60,36,20,62,54,35,0,0
6041,61,22,19,52,69,89,29,76,81,51,42,0,6
6042,28,87,45,45,108,111,31,53,105,17,73,0,0
6043,61,107,52,47,89,73,48,49,115,34,44,0,0
6044,34,66,46,62,64,15,47,39,71,80,38,0,10
6045,0,75,35,60,42,35,55,74,67,76,81,0,0
6046,0,57,64,49,49,89,34,72,61,55,29,0,0
6047,0,102,40,74,14,89,9,61,82,65,12,0,0
6048,10,53,62,24,30,44,33,71,110,62,26,0,0
6049,49,43,46,51,77,39,13,75,41,16,22,0,14
6050,59,31,0,52,91,31,42,38,79,0,65,27,1
6051,26,19,41,15,79,0,37,78,103,6,29,53,0
6052,16,70,54,8,84,28,60,55,60,38,23,56,0
6053,6,90,70,48,76,98,51,51,35,36,53,33,0
6054,40,48,22,57,73,47,69,74,82,34,6,0,0
6055,33,34,33,91.06718722,70,64,10,77,65,5,42,30,18
6056,14,51,50,37,73,111,12,50,94,19,40,54,15
6057,4,45,0,48,12,44,11,64,78,39,67,79,0
6058,0,64,14,43,43,33,33,54,89,33,28,37,6
6059,21,75,60,58,40,58,42,35,115,65,39,34,9
6060,36,86,46,57,77,25,51,0,104,31,42,72,0
6061,26,66,36,21,57,74,62,0,47,21,3,55,4
6062,37,93,65,18,24,21,14,50,97,53,21,31,0
6063,32,66,49,20,64,16,18,73,55,37,42,31,0
6064,5,34,22,25,62,43,56,52,61,26,33,11,0
6065,24,26,0,59,21,93,16,57,113,0,65,38,6
6066,22,22,33,56,3,75,41,78,41,0,64,65,47
6067,48,48,6,51,64,70,46,55,58,0,39,50,25
6068,30,103,18,40,48,56,28,52,40,9,19,45,19
6069,42,93,65,54,0,13,44,80,0,66,0,15,6
6070,14,85,63,50,0,49,50,73,4,82,0,12,0
6071,14,74,37,50,0,35,44,51,104,71,0,2,21
6072,23,62,34,61,10,6,37,53,95,66,51,1,17
6073,67,72,59,54,23,86,33,71,81,65,104,51,13
6074,47,78,52,68,19,79,36,79,93,51,34,42,15
6075,44,12,51,1,39,57,20,63,64,18,54,75,28
6076,55,58,21,28,13,80,35,46,62,21,35,75,22
6077,40,83,23,39,40,37,22,43,105,5,41,73,0
6078,40,55,50,59,33,1,66,37,86,8,75,58,29
6079,19,2,46,62,52,8,78,76,34,12,46,70,50
6080,18,0,55,45,1,0,0,17,68,40,13,42,57
6081,23,14,5,0,0,60,20,12,84,54,35,64,31
6082,4,48,0,23,20,78,11,57,100,70,47,11,12
6083,0,60,0,61,55,28,35,78,120,28,50,80,50
6084,0,30,0,68,28,0,74,19,76,43,10,76,50
6085,0,32,0,35,14,26,37,25,56,44,28,56,24
6086,0,62,0,34,25,103,24,19,56,61,38,40,6
6087,0,56,6,44,32,67,20,65,30,52,9,46,17
6088,4,44,4,63,59,75,2,66,47,35,1,43,10
6089,19,12,45,65,79,64,44,101,4,68,24,32,57
6090,38,8,9,60,89,120,65,45,10,60,33,21,6
6091,64,36,37,26,46,57,45,39,10,47,50,13,14
6092,26,24,16,31,57,57,11,11,8,34,49,4,11
6093,20,69,0,59,25,50,35,26,0,37,28,0,0
6094,50,59,60,22,59,29,16,59,23,81,68,0,0
6095,31,86,35,49,44,23,58,0,0,101,60,5,0
6096,18,51,8,64,58,86,35,0,9,58,17,0,0
6097,0,20,34,67,90,46,47,28,4,30,31,0,3
6098,0,18,41,42,55,68,14,46,26,55,33,0,0
6099,32,45,30,62,5,77,3,21,20,40,34,0,0
6100,55,63,45,57,20,25,46,71,69,0,45,0,0
6101,30,46,60,46,44,87,67,54,109,9,65,0,0
6102,33,45,42,56,7,90,54,77,82,0,10,0,0
6103,51,0,34,31,25,87,48,88,0,50,6,0,0
6104,55,0,43,26,28,88,29,43,0,53,26,19,0
6105,39,74,33,34,25,58,0,63,0,8,39,0,0
6106,14,64,51,35,13,66,9,61,8,38,35,0,0
6107,16,82,32,57,40,76,78,46,78,10,23,0,0
6108,0,66,19,50,74,92,60,49,78,23,4,0,23
6109,9,65,10,22,47,114,50,69,89,5,19,0,44
6110,31,63,64,27,33,76,64,85,54,13,8,0,13
6111,38,93,15,0,39,81,49,42,40,0,29,25,8
6112,71,60,36,50,71,54,38,52,81,0,26,33,7
6113,41,17,26,29,14,87,59,70,79,10,76,0,24
6114,45,17,0,59,6,58,1,74,41,0,55,0,57
6115,34,34,0,13,29,32,49,77,16,0,81,0,30
6116,29,59,0,7,59,54,35,75,78,0,43,10,12
6117,65,49,7,10,42,48,21,61,116,0,74,27,36
6118,55,63,37,46,51,35,70,41,80,0,28,30,23
6119,66,68,46,63,31,46,48,35,53,0,51,34,10
6120,11,80,11,39,91,47,43,84,60,9,78,17,32
6121,28,22,40,26,47,71,66,26,71,0,56,7,9
6122,25,48,37,73,14,44,59,51,45,0,49,25,32
6123,53,43,38,35,72,9,50,20,80,0,27,10,57
6124,33,44,25,30,100,18,49,0,121,0,4,17,70
6125,62,44,43,50,71,17,22,20,91,0,0,41,65
6126,10,78,52,45,35,70,29,17,57,0,0,31,26
6127,48,32,42,71,63,40,50,29,85,0,25,62,16
6128,61,61,29,45,65,55,66,66,92,0,18,47,38
6129,30,74,23,2,37,106,80,12,82,0,77,18,32
6130,26,53,19,24,16,88,47,7,88,0,66,53,70
6131,0,26,43,24,35,109,35,17,98,0,32,12,77
6132,15,58,8,5,103,46,27,82,114,0,23,10,26
6133,22,22,23,15,61,81,51,66,102,0,16,6,53
6134,0,7,0,30,95,58,60,66,71,0,86,10,47
6135,12,41,6,54,77,29,33,52,37,0,30,6,56
6136,30,61,51,46,35,73,35,40,15,0,38,8,35
6137,41,73,20,53,100,26,28,59,53,1,47,21,16
6138,53,44,35,51,73,84,28,51,81,10,83,38,29
6139,51,61,60,38,57,108,0,49,84,0,57,76,19
6140,36,37,58,31,76,107,27,46,104,0,55,60,22
6141,24,41,56,30,52,46,27,72,40,0,15,53,26
6142,59,24,6,76,31,31,30,51,37,0,29,52,29
6143,20,56,15,32,17,35,14,60,66,0,0,67,58
6144,39,25,32,49,55,55,27,67,80,0,38,7,66
6145,13,80,10,8,79,62,9,66,85,39,34,39,55
6146,10,84,66,0,49,6,52,27,85,8,68,48,23
6147,38,87,36,22,99,69,29,68,69,0,53,58,42
6148,63,46,36,37,93,64,26,66,100,34,18,63,0
6149,58,72,42,31,46,68,58,47,43,45,75,23,7
6150,38,25,49,52,73,44,48,53,84,6,14,32,5
6151,21,44,35,58,22,97,0,82,41,0,18,28,13
6152,24,59,42,46,5,77,12,60,16,0,14,41,37
6153,4,69,16,47,9,56,70,29,84,0,0,28,31
6154,37,89,0,43,6,54,24,56,108,0,0,2,44
6155,8,37,0,73,31,10,72,34,31,39,0,40,48
6156,38,68,0,58,71,65,42,59,32,43,7,19,21
6157,86,26,0,76,68,35,55,58,83,32,35,53,0
6158,57,44,7,46,51,19,47,86,87,9,49,46,38
6159,43,7,28,5,43,54,39,83,63,42,0,11,56
6160,60,20,20,56,13,34,18,2,19,53,0,26,40
6161,24,6,28,36,0,40,50,21,38,28,0,50,52
6162,14,33,25,64,2,33,24,57,5,35,0,8,35
6163,35,12,21,59,77,54,17,70,26,48,0,41,18
6164,25,60,45,51,86,46,87,47,0,51,0,45,35
6165,26,49,54,10,51,27,50,41,6,36,0,65,18
6166,4,23,6,1,35,93,24,43,23,59,0,31,6
6167,14,0,52,24,62,56,68,83,10,52,0,44,6
6168,58,16,68,20,99,37,45,79,0,23,0,43,75
6169,33,73,65,46,33,23,80,59,0,73,8,50,70
6170,54,1,45,40,51,69,66,80,0,44,0,50,31
6171,45,45,39,65,29,76,17,68,3,30,0,12,30
6172,13,41,37,73,44,81,25,64,7,10,6,0,0
6173,9,45,31,35,42,43,36,71,10,18,10,37,3
6174,46,70,72,31,78,60,25,54,0,22,0,44,16
6175,37,68,30,29,78,61,43,57,0,36,0,58,33
6176,45,32,39,55,48,48,76,46,0,36,0,56,27
6177,64,56,11,50,31,91,10,78,0,77,0,31,85
6178,57,45,0,57,65,94,54,71,5,72,0,33,75
6179,36,62,20,55,30,33,54,68,12,56,0,37,21
6180,50,40,19,46,86,109,46,65,0,5,0,30,49
6181,43,17,27,29,54,85,73,58,0,0,0,53,52
6182,40,65,33,17,88,33,15,52,0,0,0,69,26
6183,57,55,31,17,17,37,12,67,0,14,14,75,30
6184,71,64,16,40,38,18,36,71,0,36,6,53,5
6185,34,51,33,57,39,33,34,62,0,62,0,58,19
6186,33,24,14,44,71,71,44,77,0,34,0,23,0
6187,41,52,41,62,44,70,80,19,0,38,0,22,0
6188,42,56,28,22,5,70,83,7,0,94,0,36,7
6189,38,56,20,30,29,78,60,87,12,8,0,14,8
6190,35,41,44,39,29,101,13,47,0,3,0,43,37
6191,0,59,35,49,47,45,0,51,0,25,0,31,21
6192,12,33,70,21,88,54,7,22,0,38,11,7,10
6193,22,25,70,22,15,25,13,2,0,85,0,9,52
6194,43,31,43,9,28,48,0,8,0,79,3,16,68
6195,31,89,38,17,37,20,22,0,0,92,8,0,50
6196,68,48,3,14,19,30,75,48,0,35,0,0,12
6197,65,37,4,15,87,42,19,79,0,27,25,0,34
6198,35,48,42,2,87,79,3,61,0,12,0,0,38
6199,15,33,56,3,68,28,52,69,0,38,0,0,11
6200,23,18,8,17,54,74,19,51,0,21,3,0,45
6201,35,32,57,28,59,24,63,48,0,68,0,0,58
6202,61,23,40,0,66,39,91,65,0,80,5,0,27
6203,35,4,49,1,52,56,46,61,0,93,2,0,58
6204,41,1,3,0,76,49,11,57,12,100,6,0,52
6205,0,0,22,0,30,101,4,18,0,19,0,10,0
6206,18,6,9,0,44,122.6049868,43,44,0,0,23,19,17
6207,11,10,34,0,31,83,53,10,0,0,12,0,8
6208,12,0,39,0,14,62,64,11,0,6,65,0,8
6209,56,15,17,0,30,13,36,0,0,24,15,38,41
6210,29,2,0,0,73,0,63,25,0,47,0,0,29
6211,16,21,6,0,61,47,17,53,0,55,77,57,19
6212,50,13,29,0,60,4,51,36,0,48,33,50,38
6213,38,0,46,0,37,77,53,68,0,46,39,29,4
6214,21,0,12,15,30,14,11,66,0,64,48,44,6
6215,2,0,17,0,3,23,69,41,0,78,0,68,5
6216,0,0,0,0,21,21,54,57,4,69,35,30,35
6217,0,7,14,0,32,37,83,58,50,80,40,39,12
6218,0,11,0,0,44,53,32,68,0,60,0,40,7
6219,0,0,62,0,76,32,34,72,0,26,39,47,29
6220,6,2,40,0,53,38,42,22,0,13,42,55,1
6221,24,5,25,26,48,29,59,28,0,41,71,44,42
6222,43,0,46,0,23,8,71,71,0,52,37,56,31
6223,9,0,28,0,12,51,54,88,0,39,12,12,42
6224,12,0,41,7,27,88,38,87,0,37,0,35,29
6225,1,0,54,22,8,89,36,61,0,22,15,37,6
6226,47,10,38,0,0,79,17,69,0,42,29,63,0
6227,18,0,46,0,0,78,39,76,0,50,4,71,10
6228,27,0,20,0,0,47,22,26,0,74,2,63,45
6229,19,0,5,0,0,70,7,67,6,39,57,70,26
6230,15,15,0,27,0,79,21,51,0,25,83,40,23
6231,23,0,0,12,0,71,21,43,12,81,94,79,48
6232,63,2,0,0,0,52,37,15,1,1,80,55,40
6233,11,4,0,6,0,44,23,44,0,8,94,9,77
6234,29,4,13,6,0,92,63,81,0,0,102,33,23
6235,32,43,0,0,0,47,35,62,0,0,45,59,36
6236,39,32,0,0,13,52,36,78,0,10,46,31,12
6237,74,0,16,0,74,71,6,64,10,22,10,50,26
6238,18,12,7,0,67,57,7,50,0,46,36,62,10
6239,60,1,0,0,74,0,0,68,2,26,64,30,44
6240,23,0,7,0,73,0,0,65,0,8,55,4,45
6241,40,23,1,0,57,20,0,0,5,15,47,0,29
6242,6,8,0,41,24,4,0,18,11,71,45,32,29
6243,15,0,0,11,53,3,26,3,0,88,0,49,6
6244,14,0,0,0,48,62,56,0,0,33,0,52,0
6245,0,0,0,0,38,63,0,47,7,24,0,67,0
6246,8,0,0,0,62,55,0,86,0,16,0,67,0
6247,9,0,0,0,66,34,5,58,0,63,17,46,0
6248,9,0,0,0,61,75,13,61,0,80,49,79,36
6249,2,0,0,0,106,65,12,42,0,46,64,31,77
6250,0,0,0,5,43,55,0,68,0,62,75,14,37
6251,0,0,0,0,80,37,0,48,1,79,48,70,51
6252,0,0,0,0,25,18,1,59,46,56,9,32,85
6253,0,0,0,0,25,52,0,63,0,13,39,11,38
6254,0,0,17,14,55,39,0,50,0,3,44,41,47
6255,0,0,3,0,37,65,0,64,0,0,13,43,70
6256,0,0,8,0,54,50,0,60,0,1,76,0,24
6257,0,0,0,0,43,22,7,36,0,7,47,0,5
6258,0,0,0,8,84,25,0,0,0,14,40,0,41
6259,0,0,0,3,89,67,0,28,0,66,89,22,58
6260,0,0,0,0,77,73,0,52,0,66,47,29,33
6261,0,0,0,0,23,47,0,49,0,53,45,11,27
6262,0,0,0,15,63,39,0,37,0,18,19,63,0
6263,0,0,0,11,42,80,1,77,0,41,23,67,73
6264,0,0,0,0,100,14,5,44,43,37,64,9,74
6265,0,0,0,1,73,66,0,35,35,55,89,5,38
6266,0,0,0,0,40,18,11,94,14,16,74,17,24
6267,0,0,0,0,102,33,0,76,37,0,49,32,26
6268,0,0,45,5,75,15,0,73,23,22,58,68,25
6269,0,0,0,0,82,0,3,50,46,56,67,2,21
6270,0,0,0,0,93,20,0,49,0,68,72,39,0
6271,0,0,0,0,48,45,0,64,45,56,24,19,0
6272,0,0,0,15,72,17,0,19,43,66,19,43,0
6273,23,12,0,0,29,0,0,32,58,34,30,18,7
6274,37,3,0,0,37,0,0,70,0,34,49,75,28
6275,4,0,5,0,24,3,0,89,0,22,43,40,67
6276,9,0,0,0,68,43,0,75,23,21,9,78,30
6277,0,0,0,11,59,8,0,43,36,13,37,70,57
6278,0,0,0,23,86,1,0,72,34,29,18,14,64
6279,0,0,0,0,83,1,0,52,42,25,0,19,62
6280,0,0,0,0,92,0,0,78,58,37,0,15,45
6281,0,0,0,3,43,0,0,56,83,20,1,29,22
6282,0,0,0,50,57,0,34,89,52,4,36,33,55
6283,0,0,0,9,39,0,5,59,21,19,27,31,32
6284,0,0,0,17,29,0,0,43,43,46,81,46,33
6285,0,0,0,0,48,0,0,94,60,86,77,56,34
6286,0,7,0,17,98,0,0,59,85,43,71,60,70
6287,0,0,0,0,62,0,0,53,99,3,60,88,32
6288,0,0,0,21,72,0,0,23,61,29,43,112.927108,36
6289,0,0,0,50,10,0,2,41,102,85,56,61,52
6290,0,0,0,42,48,0,0,35,96,55,50,47,38
6291,1,0,17,25,61,0,0,64,48,46,101,6,63
6292,0,0,26,8,91,0,0,57,81,1,51,35,90
6293,5,0,17,0,90,0,0,66,60,0,74,28,38
6294,0,0,2,0,31,9,33,56,113,8,17,3,40
6295,0,0,0,7,61,63,66,47,113,26,0,8,41
6296,19,0,5,2,78,6,0,63,92,13,0,77,38
6297,32,0,1,34,38,53,10,33,76,31,0,15,39
6298,0,0,6,63,101,39,18,68,42,32,33,22,37
6299,0,0,20,45,64,18,39,95,96,33,68,0,25
6300,0,0,34,25,74,1,6,58,76,7,56,4,17
6301,11,0,42,18,44,5,39,55,71,1,79,50,18
6302,3,0,15,50,14,42,19,45,53,38,65,34,0
6303,40,0,2,61,84,14,35,65,69,59,78,36,6
6304,20,0,6,68,90,10,11,30,60,19,38,24,10
6305,19,0,9,35,23,15,44,39,61,38,43,5,0
6306,9,0,0,20,40,0,92.80794454,28,60,34,45,26,0
6307,0,0,0,35,79,0,0,74,77,18,80,25,0
6308,0,0,0,55,91,17,16,91,88,65,70,59,0
6309,0,0,14,30,80,83,7,68,92,64,62,11,0
6310,0,1,20,13,95,40,42,37,74,0,46,52,4
6311,0,0,0,25,62,29,27,39,77,0,16,67,0
6312,0,0,1,23,80,5,49,9,96,45,3,41,0
6313,0,0,34,9,60,0,40,53,46,27,49,0,0
6314,0,0,22,11,38,15,79,72,47,20,37,44,0
6315,7,0,57,24,7,0,27,54,48,46,49,69,0
6316,0,0,11,0,45,0,50,66,86,1,47,59,5
6317,0,0,0,22,89,0,16,55,33,12,47,57,0
6318,0,0,0,15,25,22,7,43,58,4,28,41,11
6319,55,7,50,2,37,16,1,37,14,27,1,49,0
6320,1,0,44,16,37,4,21,72,22,51,7,79,0
6321,0,0,45,31,16,0,11,68,6,27,0,58,0
6322,0,0,26,0,60,5,56,44,19,44,0,104,0
6323,0,5,49,14,43,43,70,58,0,28,0,21,7
6324,0,20,42,0,91,31,51,58,0,49,16,38,0
6325,0,20,39,0,84,11,50,30,9,26,0,25,0
6326,0,2,47,0,22,24,6,72,0,45,0,22,0
6327,0,30,24,0,75,29,32,83,0,69,0,19,0
6328,0,27,3,0,46,10,18,52,0,41,0,29,0
6329,42,14,28,0,54,27,38,46,0,0,0,0,9
6330,34,1,36,0,97,51,17,64,13,31,0,4,0
6331,13,56,51,0,73,20,23,26,0,15,0,41,0
6332,26,16,44,0,72,8,3,54,0,62,0,31,17
6333,24,47,48,0,91,27,1,52,0,46,0,11,4
6334,18,26,8,0,93,32,17,57,0,17,0,61,0
6335,0,77,4,0,60,39,3,75,0,25,0,4,0
6336,0,72,34,0,69,25,57,64,6,6,0,0,0
6337,0,22,37,0,65,32,32,43,0,8,0,15,0
6338,6,0,0,0,90,25,11,45,0,47,12,77,0
6339,4,0,0,0,83,19,39,0,0,39,0,0,0
6340,12,24,0,8,78,9,12,25,9,38,13,2,0
6341,8,73,2,0,77,17,18,2,0,41,6,0,0
6342,36,48,7,0,80,0,0,56,1,48,0,53,0
6343,4,20,25,0,100,39,0,20,0,38,16,35,0
6344,19,55,20,0,92,32,0,54,14,61,38,43,0
