time,m1_act,m2_act,m3_act,m4_act,m5_act,m6_act,m7_act,m8_act,m9_act,m10_act,m11_act,m12_act,m13_act,m1_temp,m2_temp,m3_temp,m4_temp,m5_temp,m6_temp,m7_temp,m8_temp,m9_temp,m10_temp,m11_temp,m12_temp,m13_temp,day,hour,is_night,is_estrus,f1_act,f2_act,f3_act,f4_act,f5_act,f6_act,f7_act,f8_act,f9_act,f10_act,f11_act,f12_act,f13_act,f1_temp,f2_temp,f3_temp,f4_temp,f5_temp,f6_temp,f7_temp,f8_temp,f9_temp,f10_temp,f11_temp,f12_temp,f13_temp
159,17.966666666666665,22.533333333333335,28.483333333333334,1.5333333333333334,23.6,4.716666666666667,5.666666666666667,6.7,0.48333333333333334,6.0,11.716666666666667,10.433333333333334,31.783333333333335,36.3205,36.679833333333335,36.36266666666667,35.85566666666667,36.358,35.574,35.486666666666665,35.881,35.47366666666667,35.78366666666667,36.275666666666666,35.62616666666667,36.53866666666667,7,15,True,False,3.3666666666666667,20.833333333333332,22.342447716,3.1,9.583333333333334,11.95,1.7333333333333334,15.083333333333334,2.316666666666667,27.9,16.766666666666666,2.1166666666666667,1.9,36.152833333333334,37.237833333333334,36.971,36.55016666666666,37.31716666666667,36.625166666666665,36.542,37.10933333333333,36.248333333333335,36.74433333333333,37.59083333333333,35.865,35.83166666666667
160,1.9,17.733333333333334,7.133333333333334,4.866666666666666,2.85,1.95,1.3333333333333333,2.4,0.5166666666666667,2.0166666666666666,1.15,1.6666666666666667,8.6,35.464333333333336,36.3495,35.658166666666666,35.24216666666667,35.368500000000004,35.570166666666665,35.300666666666665,35.949666666666666,35.3515,35.636833333333335,35.994,35.690666666666665,36.123000000000005,7,16,True,False,5.416666666666667,26.166666666666668,19.2,9.966666666666667,6.283333333333333,5.6,3.8666666666666667,2.0,1.6333333333333333,1.4333333333333333,1.6333333333333333,5.583333333333333,12.25,36.68733333333333,37.531166666666664,37.0625,36.97266666666667,36.86516666666667,36.448499999999996,36.33083333333333,36.50383333333333,35.653666666666666,36.152833333333334,37.147333333333336,36.232,36.11416666666666
161,1.2833333333333334,4.75,4.066666666666666,1.1666666666666667,23.166666666666668,13.3,0.6166666666666667,8.633333333333333,1.8,14.333333333333334,27.383333333333333,13.0,34.7,35.443,36.108,35.54233333333333,35.14033333333334,36.2215,35.92066666666666,35.31266666666667,36.14216666666667,35.64566666666666,35.89783333333333,36.477833333333336,36.234500000000004,36.777,7,17,True,False,3.4,3.25,1.9333333333333333,2.4,6.733333333333333,2.466666666666667,3.933333333333333,1.2166666666666666,3.183333333333333,2.033333333333333,15.15,1.0166666666666666,3.566666666666667,36.32516666666667,36.431000000000004,36.03433333333333,36.4295,36.74616666666667,36.15416666666667,36.61583333333333,36.121833333333335,35.84733333333334,35.839333333333336,37.5695,35.923,35.67733333333333
162,25.033333333333335,4.9,0.016666666666666666,1.8166666666666667,5.883333333333334,0.75,14.5,0.65,4.183333333333334,6.05,2.1666666666666665,1.45,1.8666666666666667,36.45333333333333,35.67483333333334,35.389,35.6715,36.195302899666665,35.36983333333333,35.94133333333333,35.9955,35.75566666666667,35.714000000000006,35.80733333333333,35.836666666666666,35.658833333333334,7,18,True,False,10.783333333333333,54.53333333333333,4.9,8.7,5.9228141149999995,4.266666666666667,17.033333333333335,2.183333333333333,18.366666666666667,13.433333333333334,6.35,9.266666666666667,3.2666666666666666,36.296,38.13583333333334,36.1475,36.70316666666667,36.652166666666666,36.01016666666667,36.82716666666667,35.84283333333334,36.26233333333333,36.383833333333335,37.20766666666667,36.05833333333333,35.67883333333334
163,2.9833333333333334,18.083333333333332,4.0,3.35,21.85,0.5166666666666667,2.8833333333333333,11.266666666666667,7.283333333333333,5.1,4.25,2.933333333333333,23.383333333333333,35.399,36.10033333333333,36.24016666666667,35.50066666666667,36.60516666666667,35.4855,35.527166666666666,36.26766666666666,35.448499999999996,35.49366666666666,36.100861568,35.60666666666667,36.743833333333335,7,19,True,False,3.716666666666667,58.71666666666667,20.35,2.7666666666666666,19.966666666666665,5.4,8.313465742333333,4.683333333333334,6.966666666666667,22.766666666666666,2.183333333333333,1.45,19.0,36.466,38.519999999999996,37.26383333333333,36.417500000000004,37.42216666666666,36.3365,36.88533333333333,36.135,36.311,36.97070548533334,37.830333333333336,35.769666666666666,36.20399999999999
164,19.466666666666665,4.55,2.683333333333333,17.9,5.75,14.933333333333334,15.75,3.033333333333333,3.95,14.2,19.466666666666665,10.45,5.216666666666667,36.11666666666667,36.085,36.45183333333333,35.790333333333336,36.297995652333334,36.13316666666666,35.8555,35.95583333333333,35.81366666666667,35.982,36.236666666666665,36.18533333333333,36.51483333333333,7,20,True,False,2.3,54.083333333333336,4.466666666666667,4.333333333333333,6.766666666666667,13.566666666666666,4.733333333333333,2.3333333333333335,4.183333333333334,1.6333333333333333,11.95,9.966666666666667,1.75,36.32066666666666,38.2295,36.33133333333333,36.39483333333333,37.05566666666667,36.538000000000004,36.45583333333333,35.8295,35.91133333333333,36.32733333333333,37.185833333333335,35.8765,35.84533333333333
165,2.0833333333333335,12.066666666666666,3.5,2.65,7.183333333333334,4.983333333333333,1.2,10.633333333333333,5.816666666666666,16.033333333333335,6.016666666666667,9.916666666666666,26.516666666666666,35.74433333333333,36.416666666666664,35.96,35.66316666666667,35.68364288566667,35.80333333333333,35.528999999999996,36.302,35.62733333333333,35.72933333333334,35.83183333333333,35.847166666666666,37.01383333333333,7,21,True,False,12.166666666666666,48.0,19.583333333333332,7.333333333333333,5.95,1.6333333333333333,6.116666666666666,26.55,24.517298353333334,21.4,3.95,8.066666666666666,10.566666666666666,36.814166666666665,37.97666666666667,37.10966666666666,36.7025,36.798,36.28366666666667,36.5295,36.81933333333333,37.030499999999996,36.7955,37.10616666666667,36.205666666666666,35.739333333333335
166,16.333333333333332,12.15,6.583333333333333,22.733333333333334,32.733333333333334,18.55,11.783333333333333,20.683333333333334,20.866666666666667,4.4,18.05,6.133333333333334,8.816666666666666,36.14066666666667,36.4385,35.936,36.103833333333334,36.95433333333334,35.98883333333333,36.054833333333335,36.5595,36.23916666666666,36.01266666666666,36.37233333333334,36.08766666666667,36.33266666666667,7,22,True,False,5.35,15.85,7.383333333333334,13.0,29.483333333333334,15.283333333333333,3.6666666666666665,3.0,18.65,6.75,17.916666666666668,3.75,27.466666666666665,36.641666666666666,37.154833333333336,36.872166666666665,37.037000000000006,37.742333333333335,36.712833333333336,36.79066666666667,36.4795,36.61533333333333,36.42483333333333,37.66833333333333,36.0115,37.37033333333333
167,6.3,6.166666666666667,11.266666666666667,13.883333333333333,27.8,5.1,4.616666666666666,17.0,20.233333333333334,15.25,20.566666666666666,13.883333333333333,53.56666666666667,35.9045,36.01683333333334,35.78066666666667,36.30866666666667,36.37033333333333,36.18233333333333,36.03616666666667,36.216,36.1635,36.286500000000004,36.56516666666666,36.20466666666667,38.07933333333334,7,23,True,False,19.1,1.1,4.766666666666667,8.033333333333333,5.083333333333333,21.733333333333334,11.65,13.25,18.25,26.083333333333332,24.8,11.683333333333334,9.15,37.33133333333333,36.522666666666666,36.4765,36.855000000000004,37.03066666666667,37.03816666666667,36.940333333333335,36.36033333333333,37.040333333333336,37.06766666666667,37.76416666666667,36.1735,36.401500000000006
168,11.533333333333333,34.4,20.993754021666668,50.5,51.4,33.63333333333333,46.43333333333333,22.466666666666665,21.6,28.7,28.283333333333335,22.483333333333334,22.216666666666665,36.608666666666664,37.258,36.1145,37.323499999999996,37.81649565233333,36.89216666666667,37.090333333333334,37.0275,36.55716666666667,37.0575,36.947,36.5795,37.3225,8,0,False,False,23.15,32.1,24.15,37.11778645366667,22.25,20.383333333333333,22.916666666666668,12.616666666666667,46.583333333333336,27.683333333333334,28.233333333333334,20.083333333333332,49.13333333333333,38.021,37.518,37.458333333333336,38.035,37.57866666666666,37.07683333333333,37.58316666666666,36.53816666666667,37.376333333333335,37.5345,38.5725,36.675333333333334,37.53216666666666
169,42.18333333333333,71.26666666666667,60.93333333333333,56.21666666666667,49.93333333333333,72.18333333333334,35.833333333333336,49.96666666666667,46.11666666666667,63.15,43.65,59.18333333333333,56.45,37.5775,38.1025,37.39966666666667,37.91016666666667,38.053824638,37.77833333333333,37.50566666666667,37.8085,37.37016666666667,38.0835,37.61966666666667,37.98583333333333,38.02283333333333,8,1,False,False,38.083333333333336,47.0,30.15,42.96666666666667,44.63333333333333,53.333333333333336,46.96666666666667,59.13333333333333,78.20063168666667,51.85,44.2,40.36666666666667,42.05,38.60433333333333,38.10316666666667,37.928666666666665,38.312,38.64383333333333,38.282000000000004,38.785,38.269,38.29816666666667,38.160999999999994,38.39783333333333,37.38,37.816
170,43.56666666666667,57.833333333333336,48.333333333333336,27.516666666666666,36.666666666666664,72.8,32.46666666666667,35.95,26.933333333333334,56.96666666666667,35.31666666666667,52.28333333333333,48.8,37.72083333333333,37.975166666666674,37.4435,37.361999999999995,37.91016666666667,37.725166666666674,38.035999999999994,37.83566666666666,37.05366666666667,38.08383333333334,37.63033333333333,37.682,37.6565,8,2,False,False,35.083333333333336,53.06860898,28.683333333333334,45.31666666666667,48.516666666666666,48.63333333333333,35.733333333333334,55.06666666666667,68.26666666666667,47.31666666666667,50.71666666666667,41.68333333333333,42.53333333333333,38.51883333333333,38.234833333333334,38.05083333333334,38.3955,38.915166666666664,38.214000000000006,38.629333333333335,38.42266666666667,38.035,38.042833333333334,38.0955,37.568333333333335,37.52733333333333
171,42.233333333333334,41.18333333333333,48.1,24.583333333333332,50.583333333333336,33.95,46.333333333333336,46.71666666666667,31.313054193333336,33.68333333333333,33.9,49.13333333333333,42.68333333333333,37.655499999999996,37.8175,37.199333333333335,36.86133333333333,37.967999999999996,37.140166666666666,37.99283333333334,37.784666666666666,36.6775,37.6795,37.540499999999994,37.42833333333333,37.24183333333334,8,3,False,False,18.25,72.60582694,30.7,40.55,51.3,46.61008311333333,35.1,55.05,64.66666666666667,33.766666666666666,35.38333333333333,42.983333333333334,52.86666666666667,38.35666666666667,38.53433333333333,38.13483333333333,38.4075,38.68833333333334,38.21383333333333,38.43716666666667,38.466166666666666,37.963499999999996,37.86183333333334,38.07616666666667,37.525666666666666,37.53
172,34.96666666666667,42.483333333333334,19.0,59.88333333333333,58.083333333333336,54.65,26.366666666666667,34.4,43.0,30.183333333333334,22.766666666666666,49.166666666666664,41.13333333333333,37.47,37.6955,36.427,37.79633333333334,37.78866666666667,37.184333333333335,37.524166666666666,37.55233333333333,36.991499999999995,37.76233333333334,37.42100000000001,37.348166666666664,37.15533333333334,8,4,False,False,19.4,68.05194231333333,28.8,36.56666666666667,25.833333333333332,37.61666666666667,35.96666666666667,56.61666666666667,66.91666666666667,11.783333333333333,21.383333333333333,28.214236933333332,46.333333333333336,38.200833333333335,38.498666666666665,38.099833333333336,38.36866666666666,38.272333333333336,38.080333333333336,38.2535,38.42366666666667,37.84533333333333,36.56916666666667,37.60433333333334,37.34216666666667,37.50466666666667
173,26.583333333333332,4.933333333333334,37.083333333333336,37.547358863333336,25.933333333333334,35.93333333333333,49.11666666666667,41.46666666666667,40.55,57.8,12.2,23.616666666666667,33.35472831833333,37.42366666666667,36.6175,36.733333333333334,37.5895,37.23266666666667,36.87833333333333,37.701,37.791333333333334,37.02333333333333,38.10916666666667,36.91133333333333,37.294999999999995,36.900333333333336,8,5,False,False,25.933333333333334,56.8,18.116666666666667,33.88333333333333,11.516666666666667,48.666666666666664,38.25,52.25,67.43333333333334,36.86666666666667,21.416666666666668,24.8,28.833333333333332,38.17783333333333,38.39683333333333,37.4205,38.234,37.357166666666664,38.19783333333333,38.05,38.43266666666667,37.85133333333333,37.7955,38.347166666666666,36.944833333333335,37.3395
174,37.55,64.36666666666666,39.9,47.08069219666667,11.666666666666666,53.766666666666666,34.9,47.016666666666666,41.65,58.56666666666667,30.7,49.95,21.0,37.524,38.18483333333334,36.91566666666667,37.580333333333336,36.914833333333334,37.51433333333333,37.834833333333336,37.90466666666667,36.84766666666667,38.1635,37.52166666666667,37.51133333333333,36.69316666666667,8,6,False,False,19.383333333333333,56.083333333333336,2.3666666666666667,37.31666666666667,42.61666666666667,40.7,33.71666666666667,50.86666666666667,72.31666666666666,44.166666666666664,25.433333333333334,41.0,40.6,38.25516666666667,38.36416666666666,36.3195,38.15466666666667,38.602666666666664,38.09,38.039833333333334,38.375,37.886833333333335,38.001,37.98683333333334,37.39066666666667,37.454166666666666
175,48.88333333333333,60.06666666666667,44.460420688333336,3.3,6.166666666666667,61.85,37.53333333333333,50.55,15.933333333333334,57.45,28.85,60.88333333333333,32.75,37.646499999999996,38.04833333333333,37.060500000000005,36.126,36.53331594266667,37.5715,37.81066666666666,37.7145,36.662166666666664,38.07683333333333,37.48733333333333,37.32033333333333,36.767,8,7,False,False,24.083333333333332,40.78333333333333,5.15,9.833333333333334,40.86666666666667,49.43333333333333,18.233333333333334,46.63333333333333,15.333333333333334,35.68333333333333,34.71666666666667,38.932118466666665,36.78333333333333,38.24883333333333,38.0575,36.344500000000004,36.94733333333333,38.575500000000005,38.170833333333334,37.754333333333335,38.20616666666667,37.06483333333333,37.928999999999995,37.955666666666666,37.297333333333334,37.526500000000006
176,40.55,51.93333333333333,57.08750804333333,50.5,16.7,50.43430587333333,44.4,13.933333333333334,41.983333333333334,60.46827991166666,40.18333333333333,6.1,18.966666666666665,37.620999999999995,37.867333333333335,37.015,36.766333333333336,36.59099028333333,37.40833333333333,38.10966666666666,36.650999999999996,36.74633333333334,37.77283333333333,37.512166666666666,36.172333333333334,36.5035,8,8,False,False,16.033333333333335,1.2,13.259114382666667,19.366666666666667,42.03333333333333,35.36666666666667,16.6,23.5,3.6666666666666665,38.2,27.85,34.99878513333333,30.133333333333333,37.51883333333333,36.39783333333333,36.57066666666667,37.221333333333334,38.392500000000005,37.75216666666667,37.3855,37.31816666666667,36.449666666666666,37.626333333333335,37.807,37.3065,37.18183333333333
177,62.11666666666667,44.53333333333333,6.466666666666667,55.483333333333334,9.783333333333333,44.15,30.316666666666666,17.683333333333334,24.464860429999998,15.3,35.166666666666664,39.666666666666664,12.583333333333334,37.627500000000005,37.597,36.4555,37.42733333333333,36.08433333333333,37.26933333333333,37.31716666666667,36.6535,36.900999999999996,36.84666666666667,36.88416666666667,37.035999999999994,36.13283333333333,8,9,False,False,9.75,2.25,13.183333333333334,6.083333333333333,46.483333333333334,2.8666666666666667,16.15,13.383333333333333,47.46666666666667,3.1666666666666665,47.15,14.3,3.05,37.232166666666664,36.47616666666667,36.89983333333334,36.824333333333335,38.3615,36.603833333333334,37.638333333333335,36.60483333333333,37.411500000000004,36.394,38.219833333333334,36.74433333333333,36.42833333333333
178,23.9,31.916666666666668,40.583333333333336,0.11666666666666667,1.2,37.766666666666666,28.6,30.466666666666665,3.716666666666667,48.2,42.766666666666666,26.4,9.883333333333333,36.94533333333333,37.225833333333334,36.43316666666667,35.714333333333336,35.70033333333333,37.006499999999996,37.31783333333333,37.019666666666666,36.19716666666667,37.507666666666665,36.687,36.45933333333333,36.222833333333334,8,10,False,False,12.583333333333334,12.983333333333333,3.316666666666667,3.433333333333333,6.416666666666667,33.65,9.05,31.4,10.6,14.316666666666666,4.733333333333333,34.46666666666667,20.066666666666666,37.075500000000005,36.78483333333334,36.187666666666665,36.608333333333334,37.38416666666667,37.452,36.62,37.54933333333334,36.47833333333333,36.13983333333333,37.52933333333333,37.19883333333333,36.984
179,23.95,12.166666666666666,0.6333333333333333,0.0,21.15,37.5,25.383333333333333,2.1166666666666667,24.383333333333333,32.75,34.46666666666667,12.533333333333333,16.366666666666667,36.852,36.3,35.71183333333333,35.365,36.108,36.61266666666667,37.0625,36.15333333333333,36.39266666666666,36.938833333333335,36.80083333333334,36.280166666666666,35.98583333333333,8,11,False,False,4.666666666666667,2.3,2.4166666666666665,17.2,23.3,7.216666666666667,22.466666666666665,1.4666666666666666,13.566666666666666,15.95,13.416666666666666,39.21666666666667,1.6666666666666667,36.89183333333334,36.66816666666667,36.01133333333333,36.811166666666665,37.6455,36.880833333333335,37.43183333333333,36.272166666666664,36.85166666666667,36.56483333333333,37.89116666666667,37.277833333333334,36.2885
180,0.6666666666666666,30.8,17.6,3.65,24.266666666666666,1.3,0.9666666666666667,2.9,0.55,5.616666666666666,5.95,19.566666666666666,4.4,35.58566666666666,37.07566666666666,36.05683333333333,35.61366666666667,36.342999999999996,35.48316666666666,35.473499999999994,35.9035,35.43,36.277,36.249,36.01199999999999,35.651500000000006,8,12,True,False,2.2666666666666666,12.833333333333334,18.333333333333332,3.9166666666666665,3.1,19.283333333333335,1.6666666666666667,3.6166666666666667,2.5,1.45,2.25,2.3,1.3333333333333333,36.324,36.64533333333333,36.97633333333333,36.656166666666664,36.78966666666667,36.775999999999996,36.631166666666665,35.992333333333335,36.112833333333334,36.069833333333335,37.62866666666666,36.37833333333333,35.916666666666664
181,7.983333333333333,16.983333333333334,8.316666666666666,2.033333333333333,10.033333333333333,2.033333333333333,1.2666666666666666,20.9,3.9833333333333334,11.0,1.5833333333333333,3.0,30.0,35.585,36.5695,35.73983333333333,35.55583333333333,36.873452175666664,35.44916666666666,35.592666666666666,36.69266666666667,35.60466666666667,35.95616666666667,36.015166666666666,35.463499999999996,36.85166666666667,8,13,True,False,19.066666666666666,3.0,5.2,17.45,9.733333333333333,4.033333333333333,9.5,11.866666666666667,45.733333333333334,9.833333333333334,6.433333333333334,16.716666666666665,3.5,37.0205,36.169,36.51583333333333,37.08833333333334,36.991166666666665,36.60733333333334,36.823,36.484833333333334,37.005833333333335,35.91866666666667,37.2505,36.280499999999996,35.56033333333333
182,16.216666666666665,28.166666666666668,20.916666666666668,9.433333333333334,22.560257031666666,4.95,21.966666666666665,1.55,2.1,5.55,21.533333333333335,5.55,3.85,36.622166666666665,36.805,35.92133333333334,35.97233333333334,37.22576377066666,35.481833333333334,36.285666666666664,35.825,35.678999999999995,36.029833333333336,36.385666666666665,35.78183333333333,35.757,8,14,True,False,13.583333333333334,3.45,2.25,6.8,7.033333333333333,1.8833333333333333,9.65,2.783333333333333,4.333333333333333,9.65,9.383333333333333,1.4166666666666667,39.78333333333333,37.08566666666666,36.141666666666666,36.00183333333334,36.897000000000006,37.19716666666667,36.33616666666667,37.097,36.33583333333333,36.5685,36.53816666666667,37.71033333333333,36.26483333333333,37.098499999999994
183,4.95,13.633333333333333,1.7166666666666666,6.1,40.03333333333333,5.166666666666667,0.9666666666666667,2.283333333333333,1.25,1.0333333333333334,4.983333333333333,8.333333333333334,23.983333333333334,35.92583333333334,36.31483333333333,35.39866666666667,35.89633333333334,37.1935,35.34616666666667,35.6175,35.623666666666665,35.521166666666666,35.607499999999995,35.965333333333334,35.65683333333333,36.68933333333334,8,15,True,False,1.8666666666666667,13.766666666666667,8.833333333333334,16.851119787000002,4.266666666666667,3.1333333333333333,0.9333333333333333,4.25,2.433333333333333,8.066666666666666,0.9666666666666667,2.75,43.266666666666666,36.297333333333334,36.42466666666667,36.4985,37.0895,36.71116666666667,36.35883333333333,36.48466666666666,36.130833333333335,36.04683333333333,36.25066666666667,37.46333333333334,35.797333333333334,37.78516666666667
184,3.4833333333333334,16.833333333333332,21.966666666666665,1.8833333333333333,2.533333333333333,12.883333333333333,0.6666666666666666,26.05,16.683333333333334,12.633333333333333,11.666666666666666,6.183333333333334,24.5,35.23766666666667,36.11383333333333,36.29683333333333,35.54533333333333,35.530499999999996,35.808,35.35466666666667,36.709500000000006,35.99133333333334,35.80383333333334,36.146166666666666,35.6305,36.6375,8,16,True,False,10.733333333333333,38.86666666666667,27.35,17.116666666666667,3.95,6.4,8.683333333333334,19.733333333333334,0.36666666666666664,7.05,17.016666666666666,13.516666666666667,18.233333333333334,36.70583333333333,37.797333333333334,37.36016666666667,36.98316666666667,36.5455,36.11666666666667,36.37233333333334,37.25466666666667,35.8805,36.481,37.367333333333335,36.17833333333333,36.69783333333333
185,21.25,13.4,0.8666666666666667,0.8166666666666667,25.466666666666665,2.466666666666667,0.55,1.8666666666666667,2.2,1.05,1.5333333333333334,27.7,3.1166666666666667,36.305,36.53033333333334,35.79533333333333,35.527,36.36083333333333,35.369166666666665,35.387166666666666,35.965,35.86533333333333,35.7825,35.628166666666665,35.872166666666665,36.0295,8,17,True,False,1.0,6.116666666666666,3.8833333333333333,37.7,19.016666666666666,37.13333333333333,12.416666666666666,0.3,20.0,2.283333333333333,1.75,1.1833333333333333,6.433333333333334,36.6905,36.752833333333335,36.406666666666666,37.99183333333334,37.26083333333334,37.377500000000005,36.93083333333333,36.25683333333333,36.21483333333333,36.16416666666667,37.4835,36.23066666666667,36.1135
186,0.48333333333333334,2.533333333333333,1.4666666666666666,0.9833333333333333,4.066666666666666,1.95,14.083333333333334,1.2833333333333334,2.45,5.016666666666667,3.1,2.966666666666667,32.483333333333334,35.35116666666667,35.708333333333336,36.37533333333333,35.357499999999995,35.710138538,35.33283333333333,35.8645,35.89783333333333,35.62516666666667,35.747166666666665,35.64633333333334,35.69766666666667,36.605000000000004,8,18,True,False,2.5,1.2166666666666666,23.866666666666667,23.666666666666668,4.35,17.45,2.0166666666666666,2.8833333333333333,2.2666666666666666,19.066666666666666,6.233333333333333,4.6,2.4,36.52366666666667,36.198499999999996,37.93233333333333,37.68366666666667,36.76566666666667,37.4195,36.47833333333333,36.068,36.15833333333333,36.5275,37.093666666666664,36.223166666666664,35.996833333333335
187,3.933333333333333,8.566666666666666,6.65,2.9,11.05,14.55,0.7333333333333333,6.983333333333333,2.45,9.5,1.3,3.5833333333333335,2.0,35.344500000000004,36.0875,35.852999999999994,35.66616666666666,35.918315942666666,35.783166666666666,35.854166666666664,35.97566666666667,35.62,35.56966666666666,35.76466666666667,35.608,35.9325,8,19,True,False,8.883333333333333,3.816666666666667,11.459114382666666,1.9333333333333333,3.25,4.2,4.566666666666666,1.95,2.35,1.65,16.133333333333333,3.3833333333333333,16.666666666666668,36.58233333333333,36.45883333333333,37.007,36.617333333333335,36.550666666666665,36.482499999999995,36.42966666666667,36.0525,35.80766666666667,36.121833333333335,37.42216666666666,36.075833333333335,36.04933333333334
188,11.4,12.6,11.283333333333333,22.133333333333333,16.333333333333332,6.1,7.7,10.55,7.633333333333334,1.25,10.05,6.566666666666666,30.7,36.039,36.385999999999996,35.486999999999995,36.15083333333334,36.171166666666664,35.549499999999995,35.723166666666664,35.86116666666667,35.80583333333333,35.74133333333334,35.939499999999995,35.65,36.81616666666666,8,20,True,False,3.6333333333333333,6.1,2.7,21.016666666666666,14.15,1.1166666666666667,9.0,14.783333333333333,37.05,6.583333333333333,3.216666666666667,5.616666666666666,13.416666666666666,36.55016666666666,36.47533333333333,36.039833333333334,36.934,36.99016666666667,36.05916666666667,36.4815,36.16683333333334,37.05383333333334,36.058,37.3365,35.8075,36.643
189,9.183333333333334,3.2,2.1666666666666665,20.5,17.933333333333334,5.216666666666667,8.783333333333333,3.35,7.5,7.633333333333334,8.35,21.583333333333332,9.2,35.410833333333336,35.92133333333334,35.753,36.25216666666667,35.98350000000001,35.4895,36.23283333333333,35.80866666666667,35.966499999999996,35.87683333333334,35.72383333333333,36.145833333333336,36.32783333333334,8,21,True,False,2.9833333333333334,33.81666666666667,11.416666666666666,0.65,5.8,15.1,9.1,5.516666666666667,1.2333333333333334,27.733333333333334,9.85,12.916666666666666,2.0166666666666666,36.4325,38.0075,37.29083333333333,36.47233333333334,37.232499999999995,36.246833333333335,36.821000000000005,36.420833333333334,36.2205,36.9315,37.38066666666667,36.306666666666665,36.167
190,16.25,20.166666666666668,11.210420688333333,38.864025530000006,24.55,15.033333333333333,2.5833333333333335,18.483333333333334,12.5,15.201613245,12.533333333333333,6.6,21.583333333333332,36.22366666666667,36.534666666666666,36.001333333333335,36.4455,36.82232361666667,36.01616666666666,35.913333333333334,36.515499999999996,35.9855,36.146499999999996,36.21266666666667,35.75916666666667,36.807,8,22,True,False,12.166666666666666,19.083333333333332,2.6666666666666665,3.316666666666667,9.816666666666666,5.25,4.866666666666666,4.6,20.5,9.916666666666666,14.733333333333333,1.5666666666666667,27.466666666666665,36.8975,37.6415,36.1505,36.535333333333334,37.286833333333334,36.3435,36.7635,36.009,36.464000000000006,36.432,37.747,35.690666666666665,36.97666666666667
191,18.75,3.7666666666666666,12.933333333333334,6.183333333333334,30.65,18.016666666666666,14.683333333333334,18.75,15.916666666666666,7.466666666666667,7.9,15.433333333333334,24.35,36.20766666666667,35.72366666666667,35.96183333333333,36.11866666666666,36.597662319,35.93633333333333,36.51533333333334,36.80016666666667,36.03416666666667,36.072,35.871,36.471,36.93816666666667,8,23,True,False,18.3,1.8833333333333333,12.5,24.5,18.033333333333335,3.9,8.3,26.383333333333333,60.1,27.8,12.733333333333333,10.966666666666667,16.85,37.4095,36.582499999999996,37.10166666666667,37.24016666666667,37.280166666666666,36.315666666666665,36.969833333333334,36.7105,37.644666666666666,37.714000000000006,37.697,36.5705,36.508
192,6.233333333333333,20.633333333333333,11.933333333333334,43.66402553,33.13333333333333,27.733333333333334,18.9,19.266666666666666,21.116666666666667,27.183333333333334,26.65,18.683333333333334,53.6,36.400666666666666,36.74666666666667,36.11216666666667,37.00916666666667,37.186,36.65883333333333,36.47266666666667,36.74916666666666,36.2935,36.93716666666667,36.88616666666667,36.64633333333334,37.915499999999994,9,0,False,False,32.28333333333333,33.166666666666664,5.816666666666666,21.983333333333334,18.333333333333332,27.95,24.8,26.3,64.43333333333334,27.566666666666666,37.15,23.716666666666665,27.85,38.435833333333335,37.61783333333334,36.852,37.52183333333333,37.568,37.232,37.68816666666667,37.098166666666664,37.77316666666666,37.462666666666664,38.109500000000004,37.28933333333334,37.2295
193,51.4,66.73333333333333,51.38333333333333,65.98333333333333,60.95,59.11666666666667,49.63333333333333,53.03333333333333,37.93333333333333,43.983333333333334,34.35,58.38333333333333,50.46666666666667,37.73916666666666,37.83983333333333,37.367,37.95316666666667,38.025666666666666,37.84883333333333,37.80983333333334,37.73066666666667,36.820166666666665,37.92833333333333,37.4525,38.07383333333333,38.17716666666667,9,1,False,False,34.75,53.6,27.692447716,49.5,49.416666666666664,51.733333333333334,43.983333333333334,52.53333333333333,72.53396502000001,40.483333333333334,56.81666666666667,39.233333333333334,35.03333333333333,38.622499999999995,38.381166666666665,38.03916601666666,38.675333333333334,38.809333333333335,38.357499999999995,38.760666666666665,38.30783333333333,38.0815,38.18416666666667,38.02916666666667,38.04533333333333,37.48983333333333
194,57.38333333333333,59.53333333333333,56.85,33.53333333333333,46.53333333333333,71.63333333333334,46.266666666666666,52.43333333333333,41.68333333333333,51.233333333333334,35.516666666666666,47.18333333333333,50.11666666666667,37.98683333333334,38.064166666666665,37.229166666666664,37.09616666666667,37.937,37.759,37.912166666666664,37.76583333333333,36.75383333333333,37.939,37.640499999999996,37.84583333333333,37.884,9,2,False,False,30.516666666666666,54.335275646666666,28.566666666666666,50.03445312033333,53.43333333333333,61.22674978,44.56666666666667,56.31666666666667,77.70063168666667,36.666666666666664,41.333333333333336,45.083333333333336,17.933333333333334,38.42666666666666,38.263000000000005,38.08883333333333,38.76,38.96183333333333,38.36133333333333,38.669666666666664,38.521,38.0925,38.19166666666667,38.102666666666664,37.91466666666667,37.32683333333333
